study,stage_id,stage,method,x_value,x_label,noise_percent,points_per_cycle,n_runs,k_error_percent_mean,k_error_percent_std,k_error_percent_median,eta_error_percent_mean,eta_error_percent_std,eta_error_percent_median,alpha_error_percent_mean,alpha_error_percent_std,alpha_error_percent_median,volume_NRMSE_percent_mean,volume_NRMSE_percent_std,volume_NRMSE_percent_median,hidden_u_NRMSE_percent_mean,hidden_u_NRMSE_percent_std,hidden_u_NRMSE_percent_median,energy_residual_common_fullgrid_mean,energy_residual_common_fullgrid_std,energy_residual_common_fullgrid_median,runtime_s_mean,runtime_s_std,runtime_s_median
sparsity,3,stage3_k_eta_alpha,Energy_PINN,10,10,0.5,10,3,1.78582017811445,2.03995830977353,0.824318998135053,2.01428705778576,2.11609642698596,1.02488672528949,19.642742387684,24.0078127989915,9.50505410823868,0.938126333333333,0.181873967683512,0.8754191,3.027786,0.0375705465358171,3.031945,0.0223253833333333,0.00171604825215765,0.02328197,647.982290902778,1.95831860235662,648.932212375
sparsity,3,stage3_k_eta_alpha,PINN,10,10,0.5,10,3,1.11157243641524,0.968634548361154,0.753876624199055,1.47766550627209,1.57601459626763,1.07133000510079,16.4659392111499,16.4181674796846,11.5635236850453,0.938126333333333,0.181873967683512,0.8754191,3.027787,0.0375707126229993,3.031948,0.0230977866666667,0.00257885430349086,0.02354493,87.6531515138889,0.271821386342308,87.7373695833333
sparsity,3,stage3_k_eta_alpha,Energy_PINN,20,20,0.5,20,3,1.76194923428388,2.10356955635446,0.88405144902375,1.39141997964042,0.603705272558216,1.62359700666156,19.337305925429,23.5601241641843,9.20562355312994,0.938788,0.18641677392649,0.8755616,3.017364,0.0387948255441369,3.009579,0.02338459,0.00188311025941128,0.02399669,642.184905430556,3.35218292797636,643.5574645
sparsity,3,stage3_k_eta_alpha,PINN,20,20,0.5,20,3,1.0466985595532,0.995704467242214,0.772414528406574,3.91189015779043,1.24250930789427,3.37092924717496,15.9740446848717,15.9579438971427,11.2546711168372,0.938788,0.18641677392649,0.8755616,3.01736466666667,0.0387946248897106,3.009581,0.02421031,0.00288066399694584,0.02427222,86.0361686388889,1.09587441898599,86.5818954166667
sparsity,3,stage3_k_eta_alpha,Energy_PINN,40,40,0.5,40,3,1.77518495191366,1.86181897592384,1.19503223552152,1.49587423088437,1.13770870252318,1.08627768598284,18.8069911599481,22.0031318190873,8.26135014564296,0.959790566666667,0.183917092303199,0.9040607,3.03339733333333,0.0363358379060307,3.024405,0.0233944433333333,0.00236200203713573,0.02396826,644.998558625,2.13109716723497,644.202630708333
sparsity,3,stage3_k_eta_alpha,PINN,40,40,0.5,40,3,0.960930389089463,0.8713006355772,0.857773107978015,2.57883837963286,1.01848966825521,2.05129039982387,15.0996735204057,14.8628301257001,9.58492161012233,0.959790566666667,0.183917092303199,0.9040607,3.033397,0.0363365672154098,3.024406,0.0242356866666667,0.00334391410407524,0.02435013,86.6109946111111,0.314656520388695,86.5149354166667
sparsity,3,stage3_k_eta_alpha,Energy_PINN,80,80,0.5,80,3,1.74236863087385,1.91468707907929,1.02754490306743,1.75602963983445,1.00522435492444,1.58662319728306,18.2117945833313,22.1510005696215,7.49514991740757,0.979160566666667,0.185015319793803,0.9279956,3.04251466666667,0.0424030022207549,3.032996,0.0234687133333333,0.00204757281932373,0.02388719,635.866692277778,5.5888773610133,633.162645041667
sparsity,3,stage3_k_eta_alpha,PINN,80,80,0.5,80,3,0.954922498800821,0.882078152830293,0.734465139416557,2.11650801486062,1.91652635700767,1.47110730416436,14.7045980346964,14.9449926866644,9.17572178218679,0.979160566666667,0.185015319793803,0.9279956,3.042515,0.0424028899840567,3.032997,0.0243370266666667,0.00303254244920551,0.02421868,85.5875546944445,1.51253770476422,84.7446757916667
